gesture_id,timestep,label,name,ax,ay,az,gx,gy,gz,f1,f2,f3,mag,exp_logit_0,exp_logit_1,exp_logit_2,exp_logit_3,exp_logit_4,exp_logit_5,exp_logit_6,exp_logit_7,exp_logit_8
1109,7,3,middle,-0.0777,0.0042,-0.0228,-0.0375,0.1611,0.0422,0.0,0.001,1.0,0.0811,1.255871,-33.275162,-10.771411,1.720182,-21.004061,-36.897045,-13.496859,-45.13739,-49.646595
1109,8,3,middle,-0.0236,-0.0089,0.0169,0.0133,0.0446,0.0114,0.0,0.0013,1.0,0.0304,1.255871,-33.275162,-10.771411,1.720182,-21.004061,-36.897045,-13.496859,-45.13739,-49.646595
1109,9,3,middle,-0.1128,-0.0183,-0.0173,0.0237,0.0386,0.0056,0.0,0.0009,1.0,0.1156,1.255871,-33.275162,-10.771411,1.720182,-21.004061,-36.897045,-13.496859,-45.13739,-49.646595
1109,10,3,middle,0.0401,0.0158,-0.0109,0.0115,-0.0492,0.0097,0.0,0.0012,1.0,0.0445,1.255871,-33.275162,-10.771411,1.720182,-21.004061,-36.897045,-13.496859,-45.13739,-49.646595
1109,11,3,middle,-0.0243,-0.0124,-0.0043,-0.0095,-0.01,0.0038,0.0,0.0011,1.0,0.0276,1.255871,-33.275162,-10.771411,1.720182,-21.004061,-36.897045,-13.496859,-45.13739,-49.646595
1109,12,3,middle,0.0135,0.0049,0.0086,-0.016,0.0028,-0.0019,0.0,0.001,1.0,0.0167,1.255871,-33.275162,-10.771411,1.720182,-21.004061,-36.897045,-13.496859,-45.13739,-49.646595
1109,13,3,middle,-0.0108,-0.0089,-0.0024,-0.0132,-0.0068,-0.0016,0.0,0.0013,1.0,0.0142,1.255871,-33.275162,-10.771411,1.720182,-21.004061,-36.897045,-13.496859,-45.13739,-49.646595
1109,14,3,middle,0.0008,-0.0049,-0.0179,-0.0089,-0.022,0.005,0.0,0.0009,1.0,0.0185,1.255871,-33.275162,-10.771411,1.720182,-21.004061,-36.897045,-13.496859,-45.13739,-49.646595
1109,15,3,middle,0.0209,-0.0099,-0.0105,-0.014,-0.0133,-0.0087,0.0,0.0012,1.0,0.0254,1.255871,-33.275162,-10.771411,1.720182,-21.004061,-36.897045,-13.496859,-45.13739,-49.646595
1109,16,3,middle,0.0042,0.0032,-0.0031,-0.0097,0.0078,-0.0167,0.0,0.001,1.0,0.0061,1.255871,-33.275162,-10.771411,1.720182,-21.004061,-36.897045,-13.496859,-45.13739,-49.646595
1109,17,3,middle,-0.0021,0.0142,0.0006,-0.0124,0.013,-0.0045,0.0,0.0011,1.0,0.0143,1.255871,-33.275162,-10.771411,1.720182,-21.004061,-36.897045,-13.496859,-45.13739,-49.646595
1109,18,3,middle,-0.0139,-0.0077,0.006,-0.0175,0.0079,-0.0047,0.0,0.0013,1.0,0.017,1.255871,-33.275162,-10.771411,1.720182,-21.004061,-36.897045,-13.496859,-45.13739,-49.646595
1109,19,3,middle,-0.0147,-0.0122,0.0108,-0.0079,0.018,-0.0064,0.0,0.0009,1.0,0.022,1.255871,-33.275162,-10.771411,1.720182,-21.004061,-36.897045,-13.496859,-45.13739,-49.646595
1415,0,6,one_inch_punch,0.0035,-0.0061,-0.0042,-0.0154,-0.0022,0.0131,0.0,0.0008,0.0,0.0082,1.191602,-125.096397,-14.791502,-19.609035,0.183352,-71.309738,7.040917,-58.859276,-21.382444
1415,1,6,one_inch_punch,0.0052,-0.0007,-0.0137,-0.0145,-0.0004,0.0135,0.0,0.001,0.0,0.0147,1.191602,-125.096397,-14.791502,-19.609035,0.183352,-71.309738,7.040917,-58.859276,-21.382444
1415,2,6,one_inch_punch,0.0015,0.0043,-0.0072,-0.0131,0.0046,0.0134,0.0,0.0009,0.0,0.0085,1.191602,-125.096397,-14.791502,-19.609035,0.183352,-71.309738,7.040917,-58.859276,-21.382444
1415,3,6,one_inch_punch,-0.0005,-0.0015,-0.0064,-0.0107,0.0035,0.0149,0.0,0.0008,0.0,0.0066,1.191602,-125.096397,-14.791502,-19.609035,0.183352,-71.309738,7.040917,-58.859276,-21.382444
1415,4,6,one_inch_punch,0.006,-0.0035,-0.0026,-0.0138,0.0076,0.0145,0.0,0.0011,0.0,0.0074,1.191602,-125.096397,-14.791502,-19.609035,0.183352,-71.309738,7.040917,-58.859276,-21.382444
1415,5,6,one_inch_punch,-0.0016,-0.0009,0.004,-0.0132,0.01,0.0141,0.0,0.0009,0.0,0.0044,1.191602,-125.096397,-14.791502,-19.609035,0.183352,-71.309738,7.040917,-58.859276,-21.382444
1415,6,6,one_inch_punch,-0.0028,-0.0035,-0.0002,-0.0146,0.0112,0.0149,0.0,0.001,0.0,0.0045,1.191602,-125.096397,-14.791502,-19.609035,0.183352,-71.309738,7.040917,-58.859276,-21.382444
1415,7,6,one_inch_punch,-0.0029,-0.0021,0.0023,-0.0114,0.0078,0.0138,0.0,0.0008,0.0,0.0043,1.191602,-125.096397,-14.791502,-19.609035,0.183352,-71.309738,7.040917,-58.859276,-21.382444
1415,8,6,one_inch_punch,0.0106,-0.0035,-0.0086,-0.0147,0.0095,0.0137,0.0,0.0009,0.0,0.014,1.191602,-125.096397,-14.791502,-19.609035,0.183352,-71.309738,7.040917,-58.859276,-21.382444
1415,9,6,one_inch_punch,0.0817,0.0362,-0.0125,-0.011,0.0194,-0.0013,0.0,0.0012,0.0,0.0902,1.191602,-125.096397,-14.791502,-19.609035,0.183352,-71.309738,7.040917,-58.859276,-21.382444
1415,10,6,one_inch_punch,0.372,0.1159,-0.107,-0.0294,0.0707,-0.0198,0.0,0.6315,0.0,0.4041,1.191602,-125.096397,-14.791502,-19.609035,0.183352,-71.309738,7.040917,-58.859276,-21.382444
1415,11,6,one_inch_punch,0.4762,-0.3135,-0.0243,-0.0257,0.0125,0.0295,0.0,1.0,1.0,0.5706,1.191602,-125.096397,-14.791502,-19.609035,0.183352,-71.309738,7.040917,-58.859276,-21.382444
1415,12,6,one_inch_punch,0.4339,0.0629,-0.5927,-0.1344,-0.0777,-0.0918,0.0,1.0,1.0,0.7372,1.191602,-125.096397,-14.791502,-19.609035,0.183352,-71.309738,7.040917,-58.859276,-21.382444
1415,13,6,one_inch_punch,-0.1382,-0.1661,-0.2685,-0.6446,0.2991,-0.1803,0.0,1.0,1.0,0.3446,1.191602,-125.096397,-14.791502,-19.609035,0.183352,-71.309738,7.040917,-58.859276,-21.382444
1415,14,6,one_inch_punch,-1.0,-0.2256,0.6853,0.0304,0.4793,0.0134,0.0,1.0,1.0,1.0,1.191602,-125.096397,-14.791502,-19.609035,0.183352,-71.309738,7.040917,-58.859276,-21.382444
1415,15,6,one_inch_punch,-1.0,0.3341,0.5482,-0.1657,-0.1283,-0.0089,0.0,1.0,1.0,1.0,1.191602,-125.096397,-14.791502,-19.609035,0.183352,-71.309738,7.040917,-58.859276,-21.382444
1415,16,6,one_inch_punch,-0.1816,-0.3444,0.1937,0.0166,-0.0765,-0.0057,0.0,1.0,1.0,0.4349,1.191602,-125.096397,-14.791502,-19.609035,0.183352,-71.309738,7.040917,-58.859276,-21.382444
1415,17,6,one_inch_punch,-0.0018,-0.0335,-0.0283,0.1739,0.0019,-0.0161,0.0,0.4821,0.39,0.0439,1.191602,-125.096397,-14.791502,-19.609035,0.183352,-71.309738,7.040917,-58.859276,-21.382444
1415,18,6,one_inch_punch,0.0276,0.0462,0.0091,-0.0537,-0.0278,-0.0208,0.0,0.1836,0.0,0.0546,1.191602,-125.096397,-14.791502,-19.609035,0.183352,-71.309738,7.040917,-58.859276,-21.382444
1415,19,6,one_inch_punch,0.0345,-0.0459,0.062,-0.0189,-0.0641,-0.002,0.0,0.0009,0.0,0.0845,1.191602,-125.096397,-14.791502,-19.609035,0.183352,-71.309738,7.040917,-58.859276,-21.382444
1416,0,6,one_inch_punch,0.0015,0.0043,-0.0072,-0.0131,0.0046,0.0134,0.0,0.0009,0.0,0.0085,-0.168667,-139.25824,-16.387156,-19.03787,-0.308454,-82.146469,6.771823,-65.186752,-25.548386
1416,1,6,one_inch_punch,-0.0005,-0.0015,-0.0064,-0.0107,0.0035,0.0149,0.0,0.0008,0.0,0.0066,-0.168667,-139.25824,-16.387156,-19.03787,-0.308454,-82.146469,6.771823,-65.186752,-25.548386
1416,2,6,one_inch_punch,0.006,-0.0035,-0.0026,-0.0138,0.0076,0.0145,0.0,0.0011,0.0,0.0074,-0.168667,-139.25824,-16.387156,-19.03787,-0.308454,-82.146469,6.771823,-65.186752,-25.548386
1416,3,6,one_inch_punch,-0.0016,-0.0009,0.004,-0.0132,0.01,0.0141,0.0,0.0009,0.0,0.0044,-0.168667,-139.25824,-16.387156,-19.03787,-0.308454,-82.146469,6.771823,-65.186752,-25.548386
1416,4,6,one_inch_punch,-0.0028,-0.0035,-0.0002,-0.0146,0.0112,0.0149,0.0,0.001,0.0,0.0045,-0.168667,-139.25824,-16.387156,-19.03787,-0.308454,-82.146469,6.771823,-65.186752,-25.548386
1416,5,6,one_inch_punch,-0.0029,-0.0021,0.0023,-0.0114,0.0078,0.0138,0.0,0.0008,0.0,0.0043,-0.168667,-139.25824,-16.387156,-19.03787,-0.308454,-82.146469,6.771823,-65.186752,-25.548386
1416,6,6,one_inch_punch,0.0106,-0.0035,-0.0086,-0.0147,0.0095,0.0137,0.0,0.0009,0.0,0.014,-0.168667,-139.25824,-16.387156,-19.03787,-0.308454,-82.146469,6.771823,-65.186752,-25.548386
1416,7,6,one_inch_punch,0.0817,0.0362,-0.0125,-0.011,0.0194,-0.0013,0.0,0.0012,0.0,0.0902,-0.168667,-139.25824,-16.387156,-19.03787,-0.308454,-82.146469,6.771823,-65.186752,-25.548386
1416,8,6,one_inch_punch,0.372,0.1159,-0.107,-0.0294,0.0707,-0.0198,0.0,0.6315,0.0,0.4041,-0.168667,-139.25824,-16.387156,-19.03787,-0.308454,-82.146469,6.771823,-65.186752,-25.548386
1416,9,6,one_inch_punch,0.4762,-0.3135,-0.0243,-0.0257,0.0125,0.0295,0.0,1.0,1.0,0.5706,-0.168667,-139.25824,-16.387156,-19.03787,-0.308454,-82.146469,6.771823,-65.186752,-25.548386
1416,10,6,one_inch_punch,0.4339,0.0629,-0.5927,-0.1344,-0.0777,-0.0918,0.0,1.0,1.0,0.7372,-0.168667,-139.25824,-16.387156,-19.03787,-0.308454,-82.146469,6.771823,-65.186752,-25.548386
1416,11,6,one_inch_punch,-0.1382,-0.1661,-0.2685,-0.6446,0.2991,-0.1803,0.0,1.0,1.0,0.3446,-0.168667,-139.25824,-16.387156,-19.03787,-0.308454,-82.146469,6.771823,-65.186752,-25.548386
1416,12,6,one_inch_punch,-1.0,-0.2256,0.6853,0.0304,0.4793,0.0134,0.0,1.0,1.0,1.0,-0.168667,-139.25824,-16.387156,-19.03787,-0.308454,-82.146469,6.771823,-65.186752,-25.548386
1416,13,6,one_inch_punch,-1.0,0.3341,0.5482,-0.1657,-0.1283,-0.0089,0.0,1.0,1.0,1.0,-0.168667,-139.25824,-16.387156,-19.03787,-0.308454,-82.146469,6.771823,-65.186752,-25.548386
1416,14,6,one_inch_punch,-0.1816,-0.3444,0.1937,0.0166,-0.0765,-0.0057,0.0,1.0,1.0,0.4349,-0.168667,-139.25824,-16.387156,-19.03787,-0.308454,-82.146469,6.771823,-65.186752,-25.548386
1416,15,6,one_inch_punch,-0.0018,-0.0335,-0.0283,0.1739,0.0019,-0.0161,0.0,0.4821,0.39,0.0439,-0.168667,-139.25824,-16.387156,-19.03787,-0.308454,-82.146469,6.771823,-65.186752,-25.548386
1416,16,6,one_inch_punch,0.0276,0.0462,0.0091,-0.0537,-0.0278,-0.0208,0.0,0.1836,0.0,0.0546,-0.168667,-139.25824,-16.387156,-19.03787,-0.308454,-82.146469,6.771823,-65.186752,-25.548386
1416,17,6,one_inch_punch,0.0345,-0.0459,0.062,-0.0189,-0.0641,-0.002,0.0,0.0009,0.0,0.0845,-0.168667,-139.25824,-16.387156,-19.03787,-0.308454,-82.146469,6.771823,-65.186752,-25.548386
1416,18,6,one_inch_punch,0.0593,0.0341,0.0096,-0.0009,-0.0912,0.0203,0.0,0.0009,0.0,0.0691,-0.168667,-139.25824,-16.387156,-19.03787,-0.308454,-82.146469,6.771823,-65.186752,-25.548386
1416,19,6,one_inch_punch,0.1369,0.0142,-0.0561,0.0035,-0.0736,0.0369,0.0,0.001,0.0,0.1486,-0.168667,-139.25824,-16.387156,-19.03787,-0.308454,-82.146469,6.771823,-65.186752,-25.548386
1417,0,6,one_inch_punch,0.006,-0.0035,-0.0026,-0.0138,0.0076,0.0145,0.0,0.0011,0.0,0.0074,-0.408776,-151.527267,-17.84201,-20.383013,0.153147,-87.968781,7.39603,-69.136955,-26.791527
1417,1,6,one_inch_punch,-0.0016,-0.0009,0.004,-0.0132,0.01,0.0141,0.0,0.0009,0.0,0.0044,-0.408776,-151.527267,-17.84201,-20.383013,0.153147,-87.968781,7.39603,-69.136955,-26.791527
1417,2,6,one_inch_punch,-0.0028,-0.0035,-0.0002,-0.0146,0.0112,0.0149,0.0,0.001,0.0,0.0045,-0.408776,-151.527267,-17.84201,-20.383013,0.153147,-87.968781,7.39603,-69.136955,-26.791527
1417,3,6,one_inch_punch,-0.0029,-0.0021,0.0023,-0.0114,0.0078,0.0138,0.0,0.0008,0.0,0.0043,-0.408776,-151.527267,-17.84201,-20.383013,0.153147,-87.968781,7.39603,-69.136955,-26.791527
1417,4,6,one_inch_punch,0.0106,-0.0035,-0.0086,-0.0147,0.0095,0.0137,0.0,0.0009,0.0,0.014,-0.408776,-151.527267,-17.84201,-20.383013,0.153147,-87.968781,7.39603,-69.136955,-26.791527
1417,5,6,one_inch_punch,0.0817,0.0362,-0.0125,-0.011,0.0194,-0.0013,0.0,0.0012,0.0,0.0902,-0.408776,-151.527267,-17.84201,-20.383013,0.153147,-87.968781,7.39603,-69.136955,-26.791527
1417,6,6,one_inch_punch,0.372,0.1159,-0.107,-0.0294,0.0707,-0.0198,0.0,0.6315,0.0,0.4041,-0.408776,-151.527267,-17.84201,-20.383013,0.153147,-87.968781,7.39603,-69.136955,-26.791527
1417,7,6,one_inch_punch,0.4762,-0.3135,-0.0243,-0.0257,0.0125,0.0295,0.0,1.0,1.0,0.5706,-0.408776,-151.527267,-17.84201,-20.383013,0.153147,-87.968781,7.39603,-69.136955,-26.791527
1417,8,6,one_inch_punch,0.4339,0.0629,-0.5927,-0.1344,-0.0777,-0.0918,0.0,1.0,1.0,0.7372,-0.408776,-151.527267,-17.84201,-20.383013,0.153147,-87.968781,7.39603,-69.136955,-26.791527
1417,9,6,one_inch_punch,-0.1382,-0.1661,-0.2685,-0.6446,0.2991,-0.1803,0.0,1.0,1.0,0.3446,-0.408776,-151.527267,-17.84201,-20.383013,0.153147,-87.968781,7.39603,-69.136955,-26.791527
1417,10,6,one_inch_punch,-1.0,-0.2256,0.6853,0.0304,0.4793,0.0134,0.0,1.0,1.0,1.0,-0.408776,-151.527267,-17.84201,-20.383013,0.153147,-87.968781,7.39603,-69.136955,-26.791527
1417,11,6,one_inch_punch,-1.0,0.3341,0.5482,-0.1657,-0.1283,-0.0089,0.0,1.0,1.0,1.0,-0.408776,-151.527267,-17.84201,-20.383013,0.153147,-87.968781,7.39603,-69.136955,-26.791527
1417,12,6,one_inch_punch,-0.1816,-0.3444,0.1937,0.0166,-0.0765,-0.0057,0.0,1.0,1.0,0.4349,-0.408776,-151.527267,-17.84201,-20.383013,0.153147,-87.968781,7.39603,-69.136955,-26.791527
1417,13,6,one_inch_punch,-0.0018,-0.0335,-0.0283,0.1739,0.0019,-0.0161,0.0,0.4821,0.39,0.0439,-0.408776,-151.527267,-17.84201,-20.383013,0.153147,-87.968781,7.39603,-69.136955,-26.791527
1417,14,6,one_inch_punch,0.0276,0.0462,0.0091,-0.0537,-0.0278,-0.0208,0.0,0.1836,0.0,0.0546,-0.408776,-151.527267,-17.84201,-20.383013,0.153147,-87.968781,7.39603,-69.136955,-26.791527
1417,15,6,one_inch_punch,0.0345,-0.0459,0.062,-0.0189,-0.0641,-0.002,0.0,0.0009,0.0,0.0845,-0.408776,-151.527267,-17.84201,-20.383013,0.153147,-87.968781,7.39603,-69.136955,-26.791527
1417,16,6,one_inch_punch,0.0593,0.0341,0.0096,-0.0009,-0.0912,0.0203,0.0,0.0009,0.0,0.0691,-0.408776,-151.527267,-17.84201,-20.383013,0.153147,-87.968781,7.39603,-69.136955,-26.791527
1417,17,6,one_inch_punch,0.1369,0.0142,-0.0561,0.0035,-0.0736,0.0369,0.0,0.001,0.0,0.1486,-0.408776,-151.527267,-17.84201,-20.383013,0.153147,-87.968781,7.39603,-69.136955,-26.791527
1417,18,6,one_inch_punch,0.112,0.0171,-0.0583,0.0158,-0.0377,0.0229,0.0,0.0008,0.0,0.1274,-0.408776,-151.527267,-17.84201,-20.383013,0.153147,-87.968781,7.39603,-69.136955,-26.791527
1417,19,6,one_inch_punch,0.0814,0.0407,-0.0538,0.013,-0.0122,0.0069,0.0,0.0011,0.0,0.1057,-0.408776,-151.527267,-17.84201,-20.383013,0.153147,-87.968781,7.39603,-69.136955,-26.791527
1418,0,6,one_inch_punch,-0.0028,-0.0035,-0.0002,-0.0146,0.0112,0.0149,0.0,0.001,0.0,0.0045,-0.288785,-164.765045,-20.093472,-24.162718,0.31405,-94.479523,8.224611,-75.749031,-30.161718
1418,1,6,one_inch_punch,-0.0029,-0.0021,0.0023,-0.0114,0.0078,0.0138,0.0,0.0008,0.0,0.0043,-0.288785,-164.765045,-20.093472,-24.162718,0.31405,-94.479523,8.224611,-75.749031,-30.161718
1418,2,6,one_inch_punch,0.0106,-0.0035,-0.0086,-0.0147,0.0095,0.0137,0.0,0.0009,0.0,0.014,-0.288785,-164.765045,-20.093472,-24.162718,0.31405,-94.479523,8.224611,-75.749031,-30.161718
1418,3,6,one_inch_punch,0.0817,0.0362,-0.0125,-0.011,0.0194,-0.0013,0.0,0.0012,0.0,0.0902,-0.288785,-164.765045,-20.093472,-24.162718,0.31405,-94.479523,8.224611,-75.749031,-30.161718
1418,4,6,one_inch_punch,0.372,0.1159,-0.107,-0.0294,0.0707,-0.0198,0.0,0.6315,0.0,0.4041,-0.288785,-164.765045,-20.093472,-24.162718,0.31405,-94.479523,8.224611,-75.749031,-30.161718
1418,5,6,one_inch_punch,0.4762,-0.3135,-0.0243,-0.0257,0.0125,0.0295,0.0,1.0,1.0,0.5706,-0.288785,-164.765045,-20.093472,-24.162718,0.31405,-94.479523,8.224611,-75.749031,-30.161718
1418,6,6,one_inch_punch,0.4339,0.0629,-0.5927,-0.1344,-0.0777,-0.0918,0.0,1.0,1.0,0.7372,-0.288785,-164.765045,-20.093472,-24.162718,0.31405,-94.479523,8.224611,-75.749031,-30.161718
1418,7,6,one_inch_punch,-0.1382,-0.1661,-0.2685,-0.6446,0.2991,-0.1803,0.0,1.0,1.0,0.3446,-0.288785,-164.765045,-20.093472,-24.162718,0.31405,-94.479523,8.224611,-75.749031,-30.161718
1418,8,6,one_inch_punch,-1.0,-0.2256,0.6853,0.0304,0.4793,0.0134,0.0,1.0,1.0,1.0,-0.288785,-164.765045,-20.093472,-24.162718,0.31405,-94.479523,8.224611,-75.749031,-30.161718
1418,9,6,one_inch_punch,-1.0,0.3341,0.5482,-0.1657,-0.1283,-0.0089,0.0,1.0,1.0,1.0,-0.288785,-164.765045,-20.093472,-24.162718,0.31405,-94.479523,8.224611,-75.749031,-30.161718
1418,10,6,one_inch_punch,-0.1816,-0.3444,0.1937,0.0166,-0.0765,-0.0057,0.0,1.0,1.0,0.4349,-0.288785,-164.765045,-20.093472,-24.162718,0.31405,-94.479523,8.224611,-75.749031,-30.161718
1418,11,6,one_inch_punch,-0.0018,-0.0335,-0.0283,0.1739,0.0019,-0.0161,0.0,0.4821,0.39,0.0439,-0.288785,-164.765045,-20.093472,-24.162718,0.31405,-94.479523,8.224611,-75.749031,-30.161718
1418,12,6,one_inch_punch,0.0276,0.0462,0.0091,-0.0537,-0.0278,-0.0208,0.0,0.1836,0.0,0.0546,-0.288785,-164.765045,-20.093472,-24.162718,0.31405,-94.479523,8.224611,-75.749031,-30.161718
1418,13,6,one_inch_punch,0.0345,-0.0459,0.062,-0.0189,-0.0641,-0.002,0.0,0.0009,0.0,0.0845,-0.288785,-164.765045,-20.093472,-24.162718,0.31405,-94.479523,8.224611,-75.749031,-30.161718
1418,14,6,one_inch_punch,0.0593,0.0341,0.0096,-0.0009,-0.0912,0.0203,0.0,0.0009,0.0,0.0691,-0.288785,-164.765045,-20.093472,-24.162718,0.31405,-94.479523,8.224611,-75.749031,-30.161718
1418,15,6,one_inch_punch,0.1369,0.0142,-0.0561,0.0035,-0.0736,0.0369,0.0,0.001,0.0,0.1486,-0.288785,-164.765045,-20.093472,-24.162718,0.31405,-94.479523,8.224611,-75.749031,-30.161718
1418,16,6,one_inch_punch,0.112,0.0171,-0.0583,0.0158,-0.0377,0.0229,0.0,0.0008,0.0,0.1274,-0.288785,-164.765045,-20.093472,-24.162718,0.31405,-94.479523,8.224611,-75.749031,-30.161718
1418,17,6,one_inch_punch,0.0814,0.0407,-0.0538,0.013,-0.0122,0.0069,0.0,0.0011,0.0,0.1057,-0.288785,-164.765045,-20.093472,-24.162718,0.31405,-94.479523,8.224611,-75.749031,-30.161718
1418,18,6,one_inch_punch,0.0488,0.0555,-0.0283,0.0058,0.0094,0.0207,0.0,0.0008,0.0,0.0791,-0.288785,-164.765045,-20.093472,-24.162718,0.31405,-94.479523,8.224611,-75.749031,-30.161718
1418,19,6,one_inch_punch,-0.0155,0.0286,0.0404,0.0129,-0.0041,0.0327,0.0,0.001,0.0,0.0519,-0.288785,-164.765045,-20.093472,-24.162718,0.31405,-94.479523,8.224611,-75.749031,-30.161718
1419,0,6,one_inch_punch,0.0106,-0.0035,-0.0086,-0.0147,0.0095,0.0137,0.0,0.0009,0.0,0.014,-0.48611,-190.780701,-23.22706,-27.477682,0.499745,-109.747284,9.250193,-87.691368,-34.657558
1419,1,6,one_inch_punch,0.0817,0.0362,-0.0125,-0.011,0.0194,-0.0013,0.0,0.0012,0.0,0.0902,-0.48611,-190.780701,-23.22706,-27.477682,0.499745,-109.747284,9.250193,-87.691368,-34.657558
1419,2,6,one_inch_punch,0.372,0.1159,-0.107,-0.0294,0.0707,-0.0198,0.0,0.6315,0.0,0.4041,-0.48611,-190.780701,-23.22706,-27.477682,0.499745,-109.747284,9.250193,-87.691368,-34.657558
1419,3,6,one_inch_punch,0.4762,-0.3135,-0.0243,-0.0257,0.0125,0.0295,0.0,1.0,1.0,0.5706,-0.48611,-190.780701,-23.22706,-27.477682,0.499745,-109.747284,9.250193,-87.691368,-34.657558
1419,4,6,one_inch_punch,0.4339,0.0629,-0.5927,-0.1344,-0.0777,-0.0918,0.0,1.0,1.0,0.7372,-0.48611,-190.780701,-23.22706,-27.477682,0.499745,-109.747284,9.250193,-87.691368,-34.657558
1419,5,6,one_inch_punch,-0.1382,-0.1661,-0.2685,-0.6446,0.2991,-0.1803,0.0,1.0,1.0,0.3446,-0.48611,-190.780701,-23.22706,-27.477682,0.499745,-109.747284,9.250193,-87.691368,-34.657558
1419,6,6,one_inch_punch,-1.0,-0.2256,0.6853,0.0304,0.4793,0.0134,0.0,1.0,1.0,1.0,-0.48611,-190.780701,-23.22706,-27.477682,0.499745,-109.747284,9.250193,-87.691368,-34.657558
1419,7,6,one_inch_punch,-1.0,0.3341,0.5482,-0.1657,-0.1283,-0.0089,0.0,1.0,1.0,1.0,-0.48611,-190.780701,-23.22706,-27.477682,0.499745,-109.747284,9.250193,-87.691368,-34.657558
1419,8,6,one_inch_punch,-0.1816,-0.3444,0.1937,0.0166,-0.0765,-0.0057,0.0,1.0,1.0,0.4349,-0.48611,-190.780701,-23.22706,-27.477682,0.499745,-109.747284,9.250193,-87.691368,-34.657558
1419,9,6,one_inch_punch,-0.0018,-0.0335,-0.0283,0.1739,0.0019,-0.0161,0.0,0.4821,0.39,0.0439,-0.48611,-190.780701,-23.22706,-27.477682,0.499745,-109.747284,9.250193,-87.691368,-34.657558
1419,10,6,one_inch_punch,0.0276,0.0462,0.0091,-0.0537,-0.0278,-0.0208,0.0,0.1836,0.0,0.0546,-0.48611,-190.780701,-23.22706,-27.477682,0.499745,-109.747284,9.250193,-87.691368,-34.657558
1419,11,6,one_inch_punch,0.0345,-0.0459,0.062,-0.0189,-0.0641,-0.002,0.0,0.0009,0.0,0.0845,-0.48611,-190.780701,-23.22706,-27.477682,0.499745,-109.747284,9.250193,-87.691368,-34.657558
1419,12,6,one_inch_punch,0.0593,0.0341,0.0096,-0.0009,-0.0912,0.0203,0.0,0.0009,0.0,0.0691,-0.48611,-190.780701,-23.22706,-27.477682,0.499745,-109.747284,9.250193,-87.691368,-34.657558
1419,13,6,one_inch_punch,0.1369,0.0142,-0.0561,0.0035,-0.0736,0.0369,0.0,0.001,0.0,0.1486,-0.48611,-190.780701,-23.22706,-27.477682,0.499745,-109.747284,9.250193,-87.691368,-34.657558
1419,14,6,one_inch_punch,0.112,0.0171,-0.0583,0.0158,-0.0377,0.0229,0.0,0.0008,0.0,0.1274,-0.48611,-190.780701,-23.22706,-27.477682,0.499745,-109.747284,9.250193,-87.691368,-34.657558
1419,15,6,one_inch_punch,0.0814,0.0407,-0.0538,0.013,-0.0122,0.0069,0.0,0.0011,0.0,0.1057,-0.48611,-190.780701,-23.22706,-27.477682,0.499745,-109.747284,9.250193,-87.691368,-34.657558
1419,16,6,one_inch_punch,0.0488,0.0555,-0.0283,0.0058,0.0094,0.0207,0.0,0.0008,0.0,0.0791,-0.48611,-190.780701,-23.22706,-27.477682,0.499745,-109.747284,9.250193,-87.691368,-34.657558
1419,17,6,one_inch_punch,-0.0155,0.0286,0.0404,0.0129,-0.0041,0.0327,0.0,0.001,0.0,0.0519,-0.48611,-190.780701,-23.22706,-27.477682,0.499745,-109.747284,9.250193,-87.691368,-34.657558
1419,18,6,one_inch_punch,0.0226,-0.0151,0.0438,0.0406,-0.0185,0.032,0.0,0.0009,0.0,0.0515,-0.48611,-190.780701,-23.22706,-27.477682,0.499745,-109.747284,9.250193,-87.691368,-34.657558
1419,19,6,one_inch_punch,0.0265,0.0188,0.0198,0.0865,-0.0108,0.0251,0.0,0.0008,0.0,0.038,-0.48611,-190.780701,-23.22706,-27.477682,0.499745,-109.747284,9.250193,-87.691368,-34.657558
1800,0,5,snake_strike,0.0058,0.0035,-0.0028,-0.0234,-0.011,0.0278,0.0,0.0007,0.0,0.0073,1.160691,-4.867989,-64.473602,-49.830948,-17.458353,12.446132,-59.295689,-0.087923,-17.806438
1800,1,5,snake_strike,0.0131,-0.0016,-0.009,-0.0226,0.0036,0.0368,0.0,0.001,0.0,0.016,1.160691,-4.867989,-64.473602,-49.830948,-17.458353,12.446132,-59.295689,-0.087923,-17.806438
1800,2,5,snake_strike,0.0029,-0.0219,-0.0085,-0.0246,0.006,0.0331,0.0,0.0008,0.0,0.0237,1.160691,-4.867989,-64.473602,-49.830948,-17.458353,12.446132,-59.295689,-0.087923,-17.806438
1800,3,5,snake_strike,-0.0009,-0.0109,-0.0062,-0.0161,-0.0202,0.0287,0.0,0.0009,0.0,0.0126,1.160691,-4.867989,-64.473602,-49.830948,-17.458353,12.446132,-59.295689,-0.087923,-17.806438
1800,4,5,snake_strike,0.0272,-0.0117,-0.0156,-0.0257,-0.0183,0.0321,0.0,0.0009,0.0,0.0335,1.160691,-4.867989,-64.473602,-49.830948,-17.458353,12.446132,-59.295689,-0.087923,-17.806438
1800,5,5,snake_strike,0.0175,-0.0258,-0.0036,-0.0162,-0.0044,0.0273,0.0,0.0008,0.0,0.0314,1.160691,-4.867989,-64.473602,-49.830948,-17.458353,12.446132,-59.295689,-0.087923,-17.806438
